0,0,0,0,0,0,0,0,0,0,0,0.0428571,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428571,0,0,0,0,0,0,0,0,0.0142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00287356,0,0,0,0,0,0,0,0,0,0,0.00287356,0,0,0,0,0,0,0.0431034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00287356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00287356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114943,0,0,0,0,0,0.00287356,0,0,0,0,0,0,0,0.00287356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00287356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00287356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287356,0.00574713,0,0,0,0,0,0,0,0,0,0,0,0.0114943,0,0,0,0,0,0,0,0,0,0,0.0143678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517241,0.00287356,0.00574713,0,0,0,0,0,0,0.00287356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00287356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229885,0,0,0,0,0,0.00287356,0,0,0,0.238506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402299,0,0,0,0,0,0,0,0,0,0,0.0833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00574713,0,0,0,0,0,0,0,0,0,0.00287356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175287,0,0,0,0,0,0,0,0,0.00862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287356,0,0,0,0,0,0,0,0,0,0,0,0.00287356,0,0,0,0
0.0015456,0,0,0,0,0,0,0,0,0,0,0.0123648,0,0,0,0,0,0,0.00927357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00463679,0.0200927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00309119,0,0,0,0,0,0,0,0.0015456,0,0.0015456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00927357,0,0,0,0.00309119,0,0.0185471,0,0,0,0,0,0,0,0.00618238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00772798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00463679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448223,0.0309119,0,0,0,0,0,0,0,0,0,0,0,0.0015456,0,0,0,0,0,0,0,0,0,0,0.0247295,0,0,0,0,0,0,0,0,0,0,0.00463679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216383,0.0170015,0,0,0,0,0,0,0,0,0,0.0108192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123648,0,0,0,0,0,0,0,0.00618238,0,0,0,0,0,0.0015456,0,0,0,0.119011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525502,0,0,0,0,0,0,0,0,0,0,0.145286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049459,0,0,0,0,0,0,0.00772798,0.0015456,0,0,0,0,0,0,0,0,0.00309119,0,0,0,0,0,0,0.00618238,0,0.00772798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159196,0,0,0,0,0,0,0,0,0.0123648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015456,0,0,0.0293663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111283,0,0,0,0,0,0,0,0,0,0,0,0.0015456,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.121777,0,0,0,0,0,0,0.2149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00429799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00143266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00143266,0,0,0,0,0,0,0,0,0.00859599,0,0,0,0,0,0,0,0.00286533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00143266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00859599,0.00716332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00143266,0,0,0,0,0,0,0,0,0,0,0.0114613,0,0,0,0,0,0,0,0,0,0,0.00286533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00716332,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00143266,0,0,0,0.0974212,0,0,0,0,0,0,0,0,0,0.00143266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00286533,0,0.00286533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147564,0,0,0,0,0,0,0,0,0.0315186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00716332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00143266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.048218,0,0,0,0,0,0,0.0167715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00209644,0,0.0125786,0.00209644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00209644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104822,0,0,0,0,0,0.00419287,0,0,0,0,0,0,0,0.00838574,0,0,0,0,0,0,0,0,0,0.00209644,0,0,0,0,0,0,0,0,0,0,0.00419287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00838574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048218,0.0440252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251572,0,0,0,0,0,0,0,0,0,0,0.00628931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00209644,0,0,0,0,0,0,0,0,0,0,0.0167715,0,0.00209644,0,0,0,0,0,0,0.00209644,0,0.00209644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167715,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00209644,0,0,0,0.0691824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293501,0,0,0,0,0,0,0,0,0,0,0.236897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545073,0,0,0,0,0,0,0.00628931,0.00209644,0,0,0,0,0,0,0,0,0.00419287,0,0,0,0,0,0,0.00419287,0,0.00628931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113208,0,0,0,0,0,0,0,0,0.0230608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00209644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00209644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0985325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00099108,0,0,0,0,0,0,0,0,0,0,0.0208127,0,0,0,0,0,0,0.00891972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00396432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00297324,0,0,0,0,0,0.0099108,0,0.0317146,0.00594648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099108,0,0,0,0,0.0049554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00594648,0,0,0,0,0,0.0049554,0,0,0,0,0,0,0,0.00396432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485629,0.0436075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012884,0,0,0,0,0,0,0,0,0,0.00396432,0.00297324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049554,0,0,0,0,0,0,0,0,0,0,0.0178394,0.00099108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237859,0,0,0,0,0,0,0,0.00891972,0,0,0,0,0,0.00792864,0,0,0,0.11893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555005,0,0,0,0,0,0,0,0,0,0,0.130823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763132,0,0,0,0,0,0,0.0168484,0.00396432,0,0,0,0,0,0,0.00099108,0,0.00297324,0,0,0.00099108,0,0,0,0.0148662,0,0.00297324,0,0,0,0,0,0,0,0,0,0.00099108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111992,0,0,0,0,0,0,0,0,0.0792864,0,0,0,0,0,0.00198216,0,0,0,0,0,0.00099108,0,0,0,0,0,0,0,0,0,0,0.00198216,0,0,0.0099108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00198216,0,0,0,0,0,0,0,0,0,0,0,0,0.00792864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.0288714,0,0,0,0,0,0,0.0839895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00262467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00262467,0,0,0,0,0,0,0,0,0,0,0,0,0.00349956,0,0.00874891,0.00612423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000874891,0,0,0,0,0,0,0,0,0,0.000874891,0,0,0,0,0.00262467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00874891,0,0,0,0,0,0.0096238,0,0,0,0,0,0,0,0,0,0.00174978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00437445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376203,0.0148731,0,0,0,0,0,0,0,0,0,0,0,0.00874891,0,0,0,0,0,0,0,0,0,0,0.0218723,0,0,0,0,0,0,0,0,0.000874891,0.00874891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00262467,0,0,0,0,0,0,0,0,0,0,0.0209974,0.000874891,0,0,0,0,0,0,0,0.00174978,0,0.00437445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000874891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244969,0,0,0,0,0,0,0,0.00349956,0,0,0,0,0,0.00437445,0,0,0,0.106737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262467,0,0,0,0,0,0,0,0,0,0,0.165354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218723,0,0,0,0,0,0,0.00874891,0.00349956,0,0,0,0,0,0,0,0,0.00262467,0,0,0,0,0,0,0.00349956,0,0.0096238,0,0,0,0,0,0,0,0,0,0,0.00349956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155731,0,0,0,0,0,0,0,0,0.0551181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00349956,0,0,0.0183727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000874891,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804899,0,0,0,0,0,0,0,0,0,0,0,0.00437445,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.10084,0,0,0,0,0,0,0.642857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00420168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00420168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00210084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00210084,0,0,0,0.0168067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273109,0,0,0,0,0,0,0,0,0.0231092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00210084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.0526961,0,0,0,0,0,0,0.00735294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00735294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00245098,0,0.0122549,0.00612745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00245098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00245098,0,0,0,0.00245098,0,0.00122549,0,0,0,0,0,0,0,0.00245098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232843,0.0281863,0,0,0,0,0,0,0,0,0,0,0,0.00367647,0,0,0,0,0,0,0,0,0,0,0.0208333,0,0,0,0,0,0,0,0,0,0.00980392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00245098,0,0,0,0,0,0,0,0,0,0,0.0306373,0.00367647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0.00857843,0,0,0,0,0,0.00980392,0,0,0,0.133578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318627,0,0,0,0,0,0,0,0,0,0,0.139706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686275,0,0,0,0,0,0,0.0122549,0.00245098,0,0,0,0,0,0,0,0,0.00612745,0,0,0,0,0,0,0.00245098,0,0,0,0,0,0,0,0,0,0,0,0,0.00245098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931373,0,0,0,0,0,0,0,0,0.118873,0,0,0,0,0,0.00245098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367647,0,0,0.0294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00245098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00245098,0,0,0,0.00122549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404412,0,0,0,0,0,0,0,0,0,0,0,0.00367647,0,0,0,0
0.000807102,0,0,0,0,0.00242131,0,0,0,0,0,0.0242131,0,0,0,0,0,0,0.0201776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00484262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000807102,0,0,0,0,0,0.00322841,0,0.00807102,0.0129136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00242131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129136,0,0,0,0,0,0.00968523,0,0,0,0,0,0,0,0.00484262,0,0.000807102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00403551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00322841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573043,0.0363196,0,0,0,0,0,0,0,0,0,0,0,0.00322841,0,0,0,0,0,0,0,0,0,0,0.0306699,0,0,0,0,0,0,0,0,0,0.00564972,0.00403551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00484262,0,0,0,0,0,0,0,0,0,0,0.0250202,0.0016142,0,0,0,0,0.00242131,0,0,0,0,0.00403551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00242131,0,0,0,0,0,0,0,0.023406,0,0,0,0,0,0,0,0.0137207,0,0,0,0,0,0.00242131,0,0,0,0.12268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031477,0,0,0,0,0,0,0,0,0,0,0.154964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298628,0,0,0,0,0,0,0.0104923,0.000807102,0,0,0,0,0,0,0,0,0.00242131,0,0,0,0,0,0,0.0016142,0,0.00807102,0,0,0,0,0,0,0,0,0,0.000807102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14205,0,0,0,0,0,0,0,0,0.0201776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00242131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016142,0,0,0,0.000807102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
